,merge,sidetoroad,PopDen,rentburden,Uninsured_Adult19_64,PerW,PerAA,per_30to74,SexR,PerR,Short_Name,total__diabetic,white__diabetic__rate,african_american__diabetic__rate,hispanic__diabetic__rate,age_30_64__diabetic__rate,total__diabetic__rate,total__diabetic__per_sq_mi,actual_diabetic__poor_control_rate,actual_minus_expected__diabetic__poor_control,Evictions
0,370630001011,32.84849404292648%,1910.1660648145942,0.5888157894736842,0.279651795429815,0.533235938641344,0.3418553688823959,0.6245434623813003,0.6838868388683887,0.4662212323682257,Colonial Village,105.0,0.099447514,0.20869565199999998,0.145833333,0.14743589699999998,0.144230769,145.06534580000002,0.027472527000000004,0.003835618,4.382761139517896
1,370630001012,22.275530636985714%,2846.034613546416,0.5196078431372549,0.3346814964610718,0.18005865102639296,0.5560117302052786,0.5847507331378299,0.9597701149425288,0.3726303317535545,Braggtown/ E. Club at   N. Roxboro,237.0,0.13008130099999998,0.224969098,0.12080536900000001,0.20827943100000001,0.192839707,391.7162204,0.056956876,0.025520056,2.6392961876832843
2,370630001021,46.51682476607223%,4700.6010893643015,0.6326530612244898,0.526100307062436,0.5768965517241379,0.37655172413793103,0.5279310344827586,1.027972027972028,0.7593103448275862,Leon St./Northgate Park ,189.0,0.101030928,0.18115942,0.121118012,0.15865921800000002,0.137454545,310.1381588,0.034909091,0.006365885,11.655172413793103
3,370630001022,23.249624230132852%,1735.6908321919157,0.35625,0.2720232333010649,0.6407407407407407,0.19197530864197526,0.5901234567901235,0.995073891625616,0.5246132208157525,Stadium Drive/Duke Reginal Hosp,167.0,0.10896309300000001,0.215434084,0.18954248399999998,0.153295129,0.151956324,177.1487304,0.037306642,0.01442368,3.888888888888889
4,370630002001,34.91337020433761%,1849.3959510650448,0.45609065155807366,0.5365591397849462,0.4393939393939394,0.3606060606060606,0.5174242424242423,0.91027496382055,0.8531746031746031,Duke Park/Old North Durham,105.0,0.095785441,0.221183801,0.121621622,0.151927438,0.15555555599999998,145.66381819999998,0.041481481,0.014900347,6.893939393939394
5,370630002002,56.4177547436314%,5260.927803806222,0.3879310344827586,0.3795811518324607,0.4936708860759494,0.40311587147030187,0.6027263875365142,1.3995327102803736,0.5995085995085995,Old North Durham/Geer St,83.0,0.068965517,0.176470588,0.136,0.144578313,0.13091482599999998,420.9932569,0.033123028,0.004076528,5.063291139240507
6,370630002003,62.06925875169086%,3773.415601505914,0.5102040816326531,0.3081395348837209,0.9567901234567902,0.038065843621399184,0.6141975308641976,1.2293577981651376,0.3878406708595388,Cole Mill Rd/Eno/Rose of Sharron,46.0,0.049528302,0.151515152,0.185185185,0.063938619,0.075907591,176.81951750000002,0.018151815,3.05e-05,1.646090534979424
7,370630003011,84.37747856587788%,3187.622416788699,0.5157894736842106,0.16402877697841728,0.4344569288389513,0.5056179775280899,0.5599250936329588,0.8936170212765958,0.8192090395480226,Northgate Mall,87.0,0.10619469,0.171102662,0.19,0.165394402,0.138755981,247.19783399999997,0.033492823,0.006541163000000001,7.490636704119851
8,370630003012,93.00359032522276%,7554.540462271184,0.4291845493562232,0.325242718446602,0.4934895833333333,0.4322916666666667,0.6263020833333335,0.949238578680203,0.6145833333333334,Walltown,69.0,0.054216867,0.257894737,0.26,0.181818182,0.162352941,672.0507295,0.047058824000000006,0.02075787,6.25
9,370630003013,87.42430560275123%,7730.752788280859,0.41964285714285715,0.1856617647058824,0.8056265984654731,0.11381074168797956,0.4654731457800511,1.0687830687830688,0.6735751295336787,Trinity Heights,37.0,0.043731778,0.2,0.129032258,0.062706271,0.07370517900000001,362.1783819,0.015936255,-0.001409049,2.4296675191815855
10,370630003021,32.69018523547813%,4192.564059030298,0.10975609756097561,0.0,0.781947261663286,0.07606490872210954,0.7038539553752536,0.783001808318264,0.15010141987829614,Trinity Park North,34.0,0.052256532,0.127272727,0.166666667,0.061994609000000006,0.064272212,143.1488311,0.007561437,-0.007197268000000001,0.3042596348884381
11,370630003022,36.199687861813786%,5358.175302873456,0.34972677595628415,0.1,0.8417653390742734,0.10118406889128097,0.5855758880516685,0.7628083491461101,0.4703982777179763,Trinity Park,56.0,0.048128342000000005,0.213793103,0.083333333,0.095588235,0.089171975,319.8122275,0.027070063999999998,0.005768785,3.552206673842842
12,370630003023,79.22846082058726%,5831.480859745793,0.4806201550387597,0.1710758377425044,0.8053511705685619,0.09163879598662207,0.5070234113712373,0.7363530778164924,0.6657700067249496,Trinity Park South,71.0,0.047058824000000006,0.157232704,0.125,0.067993367,0.069133398,274.2213902,0.013631938,-0.005007061,3.9464882943143813
13,370630004011,22.167223401176063%,1709.0135812830426,0.11627906976744186,0.06478405315614617,0.9339622641509434,0.04599056603773585,0.6615566037735848,0.8678414096916299,0.2346698113207547,Watts Hospital-Hillandale,58.0,0.076923077,0.185185185,0.072727273,0.06323185,0.087218045,115.68961609999998,0.021052632,0.004165915,2.240566037735849
14,370630004012,36.75117940721183%,4062.504905013025,0.5247524752475248,0.06461086637298091,0.9545454545454546,0.007867132867132868,0.5804195804195803,0.9792387543252596,0.19910714285714284,NCSSM,25.0,0.02617801,0.185185185,0.25,0.038202247,0.03869969,87.90517129999999,0.012383901000000001,-0.000262456,0.26223776223776224
15,370630004013,46.51281081753805%,1814.7987625492167,0.39473684210526316,0.12167832167832167,0.8851282051282051,0.04717948717948718,0.6297435897435897,1.2159090909090908,0.2697435897435897,W Hillandale and South of W. Club,35.0,0.052256532,0.181818182,0.2,0.073248408,0.068226121,64.69169111,0.013645224,-0.000275573,0.5128205128205128
16,370630004021,77.98845088856503%,3785.008500725817,0.5473554735547356,0.03745108999441028,0.8294314381270903,0.04300047778308648,0.3827042522694696,0.9952335557673976,0.6693741041567128,Old West Durham,77.0,0.03692066,0.11194029900000001,0.109090909,0.045563549,0.041847826,137.87776350000001,0.011413043000000001,-0.0034058440000000003,1.433349259436216
17,370630005001,90.18604401270058%,2900.952076743534,0.8571428571428571,0.18693009118541035,0.5913654618473896,0.23493975903614456,0.08534136546184737,1.2896551724137932,0.9655172413793104,Duke West/Swift Luxury Apt,21.0,0.043209877,0.25531914899999997,0.0,0.133333333,0.06687898099999999,60.56273644,0.0,-0.016146632,0.1004016064257028
18,370630005002,53.268872785669686%,2938.327243960246,0.5445026178010471,0.0931818181818182,0.6616257088846881,0.27599243856332706,0.6181474480151229,1.3303964757709252,0.5519848771266541,Burch Avenue,37.0,0.042857143,0.20202020199999998,0.0,0.106995885,0.076923077,203.49362490000001,0.027027027000000002,0.008823985999999999,1.5122873345935728
19,370630005003,39.70769794538393%,6428.513726362254,0.5465393794749404,0.3627329192546584,0.2281219272369715,0.5899705014749262,0.4277286135693215,1.348729792147806,0.7404129793510325,Burch Avenue/West End/Jackson St,93.0,0.037974684,0.212598425,0.075,0.167088608,0.138599106,582.0718784,0.031296572,0.00209912,4.129793510324483
20,370630005004,33.93278646361808%,8884.592558970366,0.5,0.44957081545064376,0.33722358722358725,0.6554054054054054,0.4582309582309583,1.0375469336670842,0.8022113022113022,West End/Lyon Park,121.0,0.10869565199999999,0.20179372199999998,0.2625,0.202970297,0.18965517199999998,653.8409789,0.051724137999999996,0.019367343000000002,5.282555282555283
21,370630006001,12.311257145161619%,4182.798359455809,0.5527027027027027,0.2894867962132536,0.5462097611630322,0.3115264797507788,0.5919003115264797,1.2104055087987757,0.6284259984338293,Tuscaloosa/Lakewood,164.0,0.05222929900000001,0.166101695,0.104651163,0.10266535,0.100737101,235.10715699999997,0.021498771,-0.002310397,5.365178262374524
22,370630006002,39.01006473061865%,3478.115445427729,0.4814189189189189,0.3185789167152009,0.63314630988347,0.22140699179974105,0.5912818299525248,1.0165361183637946,0.6283987915407855,Anderson St,130.0,0.046224960999999995,0.165680473,0.127840909,0.107428571,0.092857143,193.2255449,0.034285714,0.009009748,6.387570133793699
23,370630006003,14.00674340181656%,372.037173108798,1.0,0.05027932960893855,0.8181818181818182,0.07007575757575757,0.7575757575757577,0.7777777777777778,0.0625,Duke Golf/Maplewood Cem,27.0,0.038363171,0.11320754699999999,0.107142857,0.036363636,0.052837573,18.83735193,0.009784736,-0.005575074,0.7575757575757576
24,370630007001,110.23353474456724%,2702.2470401542964,0.3927038626609442,0.1859070464767616,0.7268041237113402,0.21237113402061852,0.5494845360824743,1.266355140186916,0.5909580193756727,Morehead Hill/American Tobacco District,93.0,0.046653144,0.267782427,0.111111111,0.118072289,0.10966981099999999,256.5312962,0.02240566,0.002750129,2.6804123711340204
25,370630007002,38.84118874921429%,2520.231467423179,0.24663677130044842,0.1308411214953271,0.6880664652567976,0.2484894259818731,0.5921450151057402,1.0,0.3700906344410877,Forest Hills/Morehead Hill,55.0,0.03960396,0.220588235,0.0,0.06512605,0.078909613,103.6616472,0.015781923,-0.000926465,1.3595166163141994
26,370630007003,13.276389602008695%,3370.4390019099237,0.5450980392156862,0.14375,0.4300482425913164,0.4135079255685734,0.6560992419021365,1.0013793103448276,0.3762922122674018,Forest Hills,63.0,0.05,0.16197183099999998,0.0,0.078431373,0.095454545,144.89779240000001,0.013636364,-0.008635553,3.9283252929014476
27,370630009001,32.93261175425662%,5437.745069283464,0.5389830508474577,0.5151915455746368,0.3829201101928375,0.5022956841138659,0.5730027548209365,1.3881578947368418,0.8191000918273645,East Albright,113.0,0.069767442,0.246875,0.18954248399999998,0.256410256,0.216890595,558.6940628,0.06909788900000001,0.033154794,7.3461891643709825
28,370630009002,47.480725701454645%,5212.1424769192545,0.6115107913669064,0.3454861111111111,0.19705882352941176,0.7009803921568627,0.4647058823529411,0.9883040935672516,0.8872549019607843,Albright/Alston Ave,131.0,0.0,0.21764705899999998,0.25,0.221698113,0.195230999,662.8145369,0.064083458,0.030938548,9.803921568627452
29,370630010011,72.81101316905755%,4526.81147479114,0.3958333333333333,0.5062695924764891,0.41855203619909503,0.415158371040724,0.6481900452488687,0.9134199134199136,0.7058823529411765,Albright/Long Meadow,131.0,0.159574468,0.228426396,0.2,0.20518867899999998,0.206299213,664.2251992,0.05984252,0.026458759,5.203619909502263
30,370630010012,78.87106548922964%,5988.208603085283,0.582716049382716,0.28587962962962965,0.10541310541310543,0.6488603988603988,0.5334757834757835,0.9050203527815468,0.7991452991452992,Franklin Village/Old East Durham,143.0,0.18965517199999998,0.184410646,0.145454545,0.197416974,0.174177832,603.9058517999999,0.046285018,0.01273305,4.772079772079772
31,370630010013,50.37392912409374%,3337.9661126062097,0.5555555555555556,0.4510416666666667,0.0806345009914078,0.8625247851949769,0.5333773959021811,0.6445652173913045,0.6580172987358616,Old East Durham/ Ashe St/Angier Ave,187.0,0.196721311,0.193265007,0.27049180300000003,0.21901528,0.19872476100000003,408.49553010000005,0.046758767,0.013480764,5.88235294117647
32,370630010021,18.426929698455556%,3976.763304251397,0.5569272976680384,0.5651567944250872,0.5255445544554456,0.2760396039603961,0.4443564356435644,0.7294520547945206,0.8071287128712872,Wellons Village/ Hardee St,320.0,0.194805195,0.20131702699999998,0.145190563,0.19884169899999998,0.179977503,499.02567710000005,0.049493813,0.013642312,4.910891089108911
33,370630010022,25.176687575821312%,3155.2316020818184,0.3333333333333333,0.16446124763705106,0.12488605287146765,0.7629899726526892,0.5077484047402006,0.6496240601503759,0.5115848007414272,Wellons Village South,100.0,0.2,0.23472668800000002,0.141025641,0.239344262,0.21739130399999998,284.7921489,0.060869565,0.027590447999999997,6.381039197812215
34,370630010023,48.61700839429747%,5824.8394109661085,0.3671875,0.4697885196374622,0.2616822429906542,0.6101468624833111,0.684913217623498,1.2560240963855422,0.8854447439353099,Wellons Village/East Durham,90.0,0.18032786899999997,0.20415224899999998,0.107142857,0.181818182,0.169172932,693.0242545,0.056390977,0.021225563,8.544726301735647
35,370630010024,36.124935706785095%,9638.035278366786,0.6238738738738738,0.6510638297872341,0.567351598173516,0.2734018264840183,0.4897260273972602,0.9252747252747252,0.6015981735159818,Wellons Village/East Albright,145.0,0.127906977,0.23003194899999999,0.188235294,0.240083507,0.195945946,789.817638,0.054054054000000004,0.017783346000000002,3.767123287671233
36,370630011001,57.98768031536301%,7745.463795553548,0.365819209039548,0.346031746031746,0.31758034026465026,0.5855387523629489,0.5122873345935728,0.9849906191369606,0.7868120971740208,Golden Belt,289.0,0.110539846,0.18943533699999998,0.190721649,0.17282958199999998,0.167925625,1047.450788,0.050552005,0.019837182,7.088846880907372
37,370630011002,75.02779138409849%,4924.501319094829,0.4032258064516129,0.4663278271918678,0.2345301757066463,0.6363636363636364,0.5645530939648586,1.3168141592920355,0.8797678275290216,Edgemont,215.0,0.102362205,0.22868217100000002,0.172413793,0.21362229100000002,0.206333973,800.8745025000001,0.047024952,0.013771927,5.88235294117647
38,370630013011,63.093874782834014%,4905.612523694171,0.5013850415512465,0.3003533568904594,0.06791907514450866,0.8323699421965318,0.4602601156069364,0.8602150537634409,0.7438316400580551,Southside,156.0,0.045454545,0.18807947,0.140625,0.203935599,0.17218543,547.4985874,0.049668874,0.015410218,9.826589595375722
39,370630013031,78.00115575267628%,7279.005201760823,0.6807387862796834,0.08409859835669406,0.0913126188966392,0.8341788205453392,0.1987951807228916,0.5355404089581305,0.7384356602186711,NC Central University,164.0,0.14285714300000002,0.185006046,0.133333333,0.197727273,0.177489177,374.7631159,0.04004329,0.005047764000000001,1.9657577679137603
40,370630013032,33.97728924545268%,3383.909459623292,0.616,0.4430379746835443,0.018292682926829267,0.9817073170731708,0.6178861788617885,0.5138461538461538,0.6483739837398373,College View,87.0,0.130434783,0.24925816,0.0,0.190909091,0.23015873,592.481063,0.058201058,0.023854273,6.504065040650407
41,370630013041,58.01581964731706%,4949.732278715767,0.5582371458551941,0.4214449541284404,0.08169440242057488,0.7288956127080182,0.4384266263237518,0.9148319814600232,0.8477064220183487,College View South,314.0,0.14285714300000002,0.196162047,0.11458333300000001,0.194708995,0.18568894100000002,465.63040939999996,0.046717918,0.011241286000000001,4.568835098335855
43,370630014002,57.902818524888175%,3494.640508721368,0.4444444444444444,0.3582251082251082,0.08156943727413526,0.8327310273618999,0.32627774909654106,0.7738095238095238,0.8964803312629399,McDougald Terrace/ Durham Tech,187.0,0.093023256,0.221784777,0.10400000000000001,0.23362831899999997,0.200428725,334.05425089999994,0.052518757,0.016934489,13.939081053175013
45,370630015021,56.57129668588253%,8350.826066429021,0.5788156797331109,0.3657458563535912,0.4648724222299895,0.35721775602936034,0.41279272981475,1.0944363103953147,0.9850187265917604,High-End Duke Apartments/Duke Manor Apt/Crest Street,176.0,0.061538462,0.161073826,0.10729613699999999,0.155995343,0.10673135199999999,508.662085,0.027289266,-0.002545394,6.7458930443900735
47,370630015023,41.031759171174535%,5888.051588929535,0.44932079414838033,0.23393939393939395,0.2146951537258989,0.2688900468994268,0.4043772798332465,0.6005004170141784,1.0,High-End Duke Apartments/Chapel Tower Apts,69.0,0.050632910999999996,0.120689655,0.111111111,0.117206983,0.054459352999999995,209.6290145,0.008681926,-0.008962142,3.699843668577384
50,370630016011,36.78428892901875%,249.33246310137423,0.0,0.1608695652173913,0.6626344086021505,0.2405913978494624,0.5685483870967742,0.9893048128342246,0.05869405722670579,Orange Factory/Treyburn,108.0,0.135531136,0.196969697,0.147058824,0.113689095,0.145945946,17.91903864,0.016216216000000002,-0.000806891,0.2688172043010753
51,370630016012,2.555540590295471%,1290.527162772359,0.576271186440678,0.08417338709677419,0.538229072227259,0.3723179208220006,0.5478996675732849,0.9637982195845696,0.038682381384103966,Vantage Pointe/Bluffs of the Eno/Eno Trace/Stephens Woods,274.0,0.100096246,0.22050561800000001,0.067567568,0.130397968,0.143530644,105.81166780000001,0.023572551,0.001878871,0.3626473254759746
52,370630016013,2.2903576477339174%,681.4728133421847,0.0,0.018617021276595744,0.8125,0.1875,0.7041139240506329,0.5358444714459295,0.22943037974683544,Hickory Ridge/Barclay to Sandlewood,192.0,0.16487455199999998,0.188940092,0.184615385,0.13738019199999998,0.167832168,102.49838309999998,0.024475524,0.006842803000000001,0.6329113924050633
53,370630016031,20.817242014032768%,776.0923269017347,0.0,0.21597633136094674,0.9261744966442952,0.0738255033557047,0.5083892617449666,0.9225806451612903,0.18624161073825504,Lochaven Woods/Latta Rd,62.0,0.138157895,0.19736842100000002,0.166666667,0.132231405,0.149758454,79.94120426,0.024154589,0.00705864,0.33557046979865773
54,370630016032,26.016344937639435%,1431.4763598309335,0.8545454545454545,0.04728260869565217,0.6157525510204082,0.2704081632653061,0.5408163265306122,0.7747594793435201,0.11256377551020408,Eno Valley/Latta Woods,234.0,0.105902778,0.15430861699999998,0.144736842,0.101244813,0.12257726599999999,105.7639659,0.014667365,-0.004246855999999999,0.5739795918367347
55,370630016033,11.90585156609217%,675.4105554925243,0.1836734693877551,0.09973753280839896,0.7208,0.1912,0.6072,1.1853146853146852,0.09397590361445783,Northern High/Milton to Mason,156.0,0.158139535,0.253246753,0.20754717,0.156779661,0.17828571399999998,83.46378827,0.032,0.014601309,0.08
57,370630016041,27.36623286829444%,969.1553332464348,0.16842105263157894,0.1,0.8599785407725322,0.06545064377682404,0.6502145922746781,0.7518796992481204,0.1206896551724138,Lattamoor/Eno Commons/Eno River/Placid Valley/Country Club Heights,182.0,0.125222025,0.20714285699999999,0.2,0.099455041,0.133823529,93.69697649,0.016176471,0.0020258010000000003,0.1072961373390558
58,370630016042,41.417690728381764%,1006.9242910356952,0.2765957446808511,0.01593625498007968,0.8439410284070479,0.1197411003236246,0.668824163969795,0.846613545816733,0.04602660913340525,Willowhaven/Inverness Dr/Greymoss/Grande Park/Heather Glen,188.0,0.09430255400000001,0.201970443,0.0,0.080712788,0.103070175,67.40120987,0.009320175,-0.004926606,0.0719165767709457
59,370630016043,33.32582230272303%,420.0990113569642,0.25,0.0,0.5804853888063398,0.2842991579990094,0.5522535908865776,0.7168367346938775,0.06092124814264487,Deer Forest/Bivins Rd to Saint Marys Rd,160.0,0.138211382,0.16967509,0.10526315800000001,0.128612717,0.143369176,32.96478243,0.015232975,-0.003151305,0.2971768202080238
60,370630017051,12.410898544979045%,1737.4553849170968,0.21022727272727273,0.2202572347266881,0.6453744493392071,0.3487518355359765,0.5249632892804699,0.5150166852057841,0.4520446096654275,Preston Ave/Scarsdale Village,139.0,0.120462046,0.16842105300000001,0.127118644,0.12371134,0.134689922,175.573976,0.021317829,-0.000258476,0.9544787077826725
61,370630017052,21.337578635920018%,1911.3698040911124,0.6447963800904978,0.14021571648690292,0.5869832173557102,0.3479328694228408,0.3995088006549325,0.8354620586025544,0.3964667214461791,Omah St./Croasdaile,177.0,0.118541033,0.19047619,0.115942029,0.10014306199999999,0.12615823199999998,136.67938080000002,0.017818959,0.0010718589999999999,1.8010642652476463
62,370630017053,32.312158148221634%,1708.1223778183282,0.30416666666666664,0.16319824753559695,0.5104091888011486,0.2541277817659727,0.5936826992103375,0.5546875,0.7316896301667876,Duke Homestead,128.0,0.12793733699999998,0.183800623,0.133333333,0.147448015,0.148837209,155.4536013,0.030232558,0.00608382,3.015075376884422
63,370630017061,27.644395834236253%,2024.581191521623,0.40860215053763443,0.17582878724297105,0.5673846153846154,0.2347692307692308,0.4796923076923078,1.1768251841929005,0.5384615384615384,Duke Forest/American Village,138.0,0.062137530999999996,0.14733542300000002,0.096153846,0.08593012300000001,0.073717949,85.12108635,0.016025641,-0.001148109,6.369230769230769
64,370630017062,10.013502925142365%,2552.616798707936,0.3118081180811808,0.14110929853181076,0.5657276995305164,0.29107981220657275,0.5874413145539905,0.6989032901296113,0.5680612846199175,Walden Pond/Forest Oaks/American Village/University Estates,110.0,0.073816156,0.11634349,0.08791208800000001,0.09452054800000001,0.08487654300000001,163.16062639999998,0.016975308999999997,-0.0034098690000000003,4.460093896713615
65,370630017071,26.075957115479692%,1454.81165991971,0.5,0.15789473684210525,0.7731434384537131,0.0671414038657172,0.5829094608341812,0.6661016949152542,0.0430327868852459,Spring Valley/ Myers Park/Beechgrove/Westwood Estates,93.0,0.116883117,0.186046512,0.111111111,0.08539325800000001,0.12093628099999999,136.28399819999998,0.014304291,-0.000697465,2.034587995930824
66,370630017072,20.468029634461494%,1129.3642401828965,0.15985130111524162,0.1384335154826958,0.7592891760904685,0.06408185245018848,0.6462035541195477,0.8795546558704453,0.4183783783783784,West Hills/Bennet Place,134.0,0.11218986,0.203883495,0.073170732,0.100169779,0.12050359699999999,80.81980751,0.017985611999999998,0.003495056,0.5923532579429186
68,370630017074,26.33550030033145%,924.247692348803,0.14655172413793102,0.0008936550491510277,0.9602510460251046,0.004707112970711297,0.6825313807531379,0.7902621722846441,0.08832807570977919,Forest Acres/Nancy Rhodes Creek/River's Edge/Fieldstone by the Eno,142.0,0.10839843800000001,0.201754386,0.0,0.09973045800000001,0.11544715400000001,67.96712579999999,0.017073171,0.002880805,0.15690376569037656
69,370630017075,93.36208466481214%,1048.4226582013357,0.4842105263157895,0.0,0.899284862932062,0.07926102502979737,0.5023837902264601,0.7552301255230125,0.42675967025998734,Croasdaile Farm/Woodstone,94.0,0.068933824,0.166666667,0.0,0.056892779000000004,0.075562701,58.15431279,0.002411576,-0.009987194,0.0
70,370630017081,36.58271656340198%,2261.49248341139,0.2899505766062603,0.1939495798319328,0.2601339443073669,0.6887557278815649,0.5051110327811068,0.7610180012414649,0.2985179957657022,Old Farm/Summer Meadow/Swann's Mill,538.0,0.192200557,0.20704845800000002,0.123188406,0.17805755399999998,0.194786387,212.32369069999996,0.044170891,0.011402861,2.308776876982728
71,370630017091,5.892331095190455%,2621.6754047728477,0.6071428571428571,0.16829745596868886,0.0009727626459143967,0.9990272373540856,0.3891050583657588,1.0601202404809618,0.4926686217008798,Braggtown/North of Dearborn Dr,163.0,0.11904761900000001,0.253358925,0.223404255,0.253768844,0.24401197600000002,411.6062507,0.061377245999999996,0.026276748,2.821011673151751
72,370630017092,27.424112430112622%,2904.824551331052,0.39893617021276595,0.288695652173913,0.0,0.9205882352941176,0.469607843137255,0.9391634980988592,0.4598039215686274,Braggtown/South of Dearborn Dr,157.0,0.27777777800000003,0.233974359,0.117647059,0.20924574199999998,0.225899281,442.7181589,0.054676259000000005,0.019069975,3.431372549019608
73,370630017093,57.564418019222394%,1987.015501372709,0.5944976076555024,0.17413666421748716,0.3075030750307503,0.5981959819598196,0.47621976219762197,0.6739876458476322,0.8642209572000843,Braggtown/ Magnolia Pointe/Sandy Ridge Elem,469.0,0.159090909,0.211640212,0.10370370400000001,0.19930313600000002,0.18918918899999998,189.25928169999997,0.045179508,0.013308673,8.138581385813858
74,370630017101,19.01007931518013%,2673.2005042747187,0.632258064516129,0.19380281690140846,0.4881889763779528,0.43996062992125984,0.4698162729658793,0.8653610771113831,0.4353250164149705,Mill Grove/West Point on the Eno/Horton Hills/Holston Meadows,248.0,0.1264,0.174666667,0.125925926,0.15407262,0.15308642,215.13811370000002,0.028395062000000002,0.002952614,3.4448818897637796
75,370630017102,6.928568784675786%,4091.23347924644,0.4807692307692308,0.29049111807732503,0.3567208271787297,0.5206794682422452,0.5827178729689807,0.9454022988505748,0.6557377049180327,Marquis Gardens/Horton Rd and Guess Rd/Southwest,123.0,0.131914894,0.129237288,0.10222222199999999,0.147163121,0.127066116,368.0020052,0.029958678,-0.001110908,11.152141802067947
